"Distance","Longitude","Latitude","Elevation","Horizon","method","ID","Range"
5345.55413789325,35.3912011635614,32.4905429928285,-25,"eocene_Base","Source","II'",NA
5577.96953519252,35.3888341263113,32.4899245041645,-25,"eocene_Base","Source","II'",NA
5810.38493249109,35.3864671216055,32.4893059711951,-32,"eocene_Base","Source","II'",NA
6042.80032979152,35.3841001494452,32.4886873939221,-32,"eocene_Base","Source","II'",NA
6275.2157270894,35.3817332098315,32.488068772347,-40,"eocene_Base","Source","II'",NA
6507.63112439045,35.3793663027654,32.4874501064717,-40,"eocene_Base","Source","II'",NA
6740.04652169085,35.3769994282481,32.4868313962976,-46,"eocene_Base","Source","II'",NA
6972.46191898858,35.3746325862807,32.4862126418265,-47,"eocene_Base","Source","II'",NA
7204.87731629012,35.3722657768643,32.4855938430601,-53,"eocene_Base","Source","II'",NA
7437.29271358871,35.369899,32.484975,-49,"eocene_Base","Source","II'",NA
7650.90885121138,35.367773796573,32.4842703345386,-49,"eocene_Base","Source","II'",NA
7864.55591895617,35.3656486264289,32.483565633366,-32,"eocene_Base","Source","II'",NA
8078.23146276837,35.3635234895682,32.4828608964835,-45,"eocene_Base","Source","II'",NA
8291.93328123712,35.361398385991,32.4821561238927,-22,"eocene_Base","Source","II'",NA
8505.65939394561,35.3592733156975,32.4814513155952,-22,"eocene_Base","Source","II'",NA
8719.40801442047,35.3571482786882,32.4807464715925,-2,"eocene_Base","Source","II'",NA
8933.17752700146,35.3550232749632,32.4800415918861,-2,"eocene_Base","Source","II'",NA
9146.96646690848,35.3528983045227,32.4793366764775,-6,"eocene_Base","Source","II'",NA
9360.77350304793,35.3507733673671,32.4786317253683,-6,"eocene_Base","Source","II'",NA
9574.59742311984,35.3486484634966,32.4779267385601,18,"eocene_Base","Source","II'",NA
9788.43712066048,35.3465235929115,32.4772217160542,18,"eocene_Base","Source","II'",NA
10002.2915837457,35.3443987556119,32.4765166578523,32,"eocene_Base","Source","II'",NA
10216.1598851155,35.3422739515983,32.4758115639559,2,"eocene_Base","Source","II'",NA
10430.0411735062,35.3401491808708,32.4751064343665,6,"eocene_Base","Source","II'",NA
10643.9346660272,35.3380244434297,32.4744012690856,6,"eocene_Base","Source","II'",NA
10857.839641434,35.3358997392752,32.4736960681148,3,"eocene_Base","Source","II'",NA
11071.7554341858,35.3337750684077,32.4729908314557,3,"eocene_Base","Source","II'",NA
11285.6814291627,35.3316504308274,32.4722855591096,-2,"eocene_Base","Source","II'",NA
11499.6170569933,35.3295258265345,32.4715802510782,-18,"eocene_Base","Source","II'",NA
11713.5617898794,35.3274012555292,32.470874907363,-23,"eocene_Base","Source","II'",NA
11927.5151378623,35.3252767178119,32.4701695279656,-23,"eocene_Base","Source","II'",NA
12141.4766455083,35.3231522133829,32.4694641128873,-32,"eocene_Base","Source","II'",NA
12355.4458889061,35.3210277422423,32.4687586621299,-32,"eocene_Base","Source","II'",NA
12569.4224730015,35.3189033043904,32.4680531756947,-72,"eocene_Base","Source","II'",NA
12783.4060291763,35.3167788998275,32.4673476535834,-72,"eocene_Base","Source","II'",NA
12997.3962130725,35.3146545285538,32.4666420957975,-84,"eocene_Base","Source","II'",NA
13211.3927026331,35.3125301905696,32.4659365023384,-84,"eocene_Base","Source","II'",NA
13425.3951963284,35.3104058858752,32.4652308732078,-120,"eocene_Base","Source","II'",NA
13639.4034115472,35.3082816144707,32.4645252084071,-151,"eocene_Base","Source","II'",NA
13853.4170831244,35.3061573763566,32.4638195079379,-128,"eocene_Base","Source","II'",NA
14067.4359620369,35.3040331715329,32.4631137718017,-128,"eocene_Base","Source","II'",NA
14281.4598141716,35.301909,32.462408,-102,"eocene_Base","Source","II'",NA
0,35.445652,32.504756,-584.615217391304,"eocene_Base","linear","II'",NA
10,35.445652,32.504756,-584.200434782609,"eocene_Base","linear","II'",NA
240,35.4432842145365,32.5041385308181,-573.815952380952,"eocene_Base","linear","II'",NA
460,35.4409164615918,32.5035210172925,-536.986904761905,"eocene_Base","linear","II'",NA
470,35.4409164615918,32.5035210172925,-535.312857142857,"eocene_Base","linear","II'",NA
690,35.4385487411669,32.5029034594251,-498.48380952381,"eocene_Base","linear","II'",NA
700,35.4385487411669,32.5029034594251,-496.809761904762,"eocene_Base","linear","II'",NA
920,35.4361810532631,32.5022858572173,-459.980714285714,"eocene_Base","linear","II'",NA
940,35.4361810532631,32.5022858572173,-456.632619047619,"eocene_Base","linear","II'",NA
1154,35.4338133978814,32.5016682106709,-423.746666666667,"eocene_Base","linear","II'",NA
1164,35.4338133978814,32.5016682106709,-422.35625,"eocene_Base","linear","II'",NA
1392,35.4314457750228,32.5010505197876,-391.712133333333,"eocene_Base","linear","II'",NA
1402,35.4314457750228,32.5010505197876,-390.313866666667,"eocene_Base","linear","II'",NA
1632,35.4290781846887,32.5004327845689,-358.153733333333,"eocene_Base","linear","II'",NA
1852,35.42671062688,32.4998150050166,-327.391866666667,"eocene_Base","linear","II'",NA
1862,35.42671062688,32.4998150050166,-325.9936,"eocene_Base","linear","II'",NA
2083,35.4243431015979,32.4991971811324,-295.457142857143,"eocene_Base","linear","II'",NA
2093,35.4243431015979,32.4991971811324,-294.284285714286,"eocene_Base","linear","II'",NA
2333,35.4219756088435,32.4985793129179,-266.135714285714,"eocene_Base","linear","II'",NA
2553,35.4196081486179,32.4979614003747,-240.332857142857,"eocene_Base","linear","II'",NA
2563,35.4196081486179,32.4979614003747,-239.16,"eocene_Base","linear","II'",NA
2779,35.4172407209222,32.4973434435045,-207.725,"eocene_Base","linear","II'",NA
2789,35.4172407209222,32.4973434435045,-205.58,"eocene_Base","linear","II'",NA
2799,35.4172407209222,32.4973434435045,-203.435,"eocene_Base","linear","II'",NA
3028,35.4148733257575,32.496725442309,-157.478676470588,"eocene_Base","linear","II'",NA
3248,35.4125059631249,32.4961073967899,-137.429558823529,"eocene_Base","linear","II'",NA
3258,35.4125059631249,32.4961073967899,-136.518235294118,"eocene_Base","linear","II'",NA
3478,35.4101386330256,32.4954893069489,-116.469117647059,"eocene_Base","linear","II'",NA
3488,35.4101386330256,32.4954893069489,-115.557794117647,"eocene_Base","linear","II'",NA
3718,35.4077713354607,32.4948711727875,-96.0838461538462,"eocene_Base","linear","II'",NA
3728,35.4077713354607,32.4948711727875,-95.7476923076923,"eocene_Base","linear","II'",NA
3948,35.4054040704312,32.4942529943074,-88.3523076923077,"eocene_Base","linear","II'",NA
4178,35.4030368379383,32.4936347715103,-80.6207692307692,"eocene_Base","linear","II'",NA
4188,35.4030368379383,32.4936347715103,-80.2846153846154,"eocene_Base","linear","II'",NA
4418,35.4006696379831,32.493016504398,-72.5530769230769,"eocene_Base","linear","II'",NA
4650,35.3983024705667,32.4923981929719,-59.0390243902439,"eocene_Base","linear","II'",NA
4880,35.3959353356902,32.4917798372339,-42.9951219512195,"eocene_Base","linear","II'",NA
5118,35.3935682333548,32.4911614371855,-35.9503225806452,"eocene_Base","linear","II'",NA
5338,35.3912011635614,32.4905429928285,-30.0316129032258,"eocene_Base","linear","II'",NA
5348,35.3912011635614,32.4905429928285,-29.7625806451613,"eocene_Base","linear","II'",NA
5575,35.3888341263113,32.4899245041645,-24.92,"eocene_Base","linear","II'",NA
5585,35.3888341263113,32.4899245041645,-24.92,"eocene_Base","linear","II'",NA
5805,35.3864671216055,32.4893059711951,-24.92,"eocene_Base","linear","II'",NA
5815,35.3864671216055,32.4893059711951,-24.92,"eocene_Base","linear","II'",NA
0,35.413072,32.523142,NA,"eocene_Base","Source","LL'",NA
88.2040007961034,35.4126342690745,32.5224398602108,NA,"eocene_Base","Source","LL'",NA
176.408001590879,35.4121965449897,32.5217377189057,NA,"eocene_Base","Source","LL'",NA
264.612002386543,35.4117588277453,32.5210355760846,NA,"eocene_Base","Source","LL'",NA
352.816003179866,35.411321117341,32.5203334317478,NA,"eocene_Base","Source","LL'",NA
441.020003973485,35.4108834137765,32.5196312858951,NA,"eocene_Base","Source","LL'",NA
529.224004768113,35.4104457170515,32.5189291385268,NA,"eocene_Base","Source","LL'",NA
617.428005562561,35.4100080271658,32.5182269896428,NA,"eocene_Base","Source","LL'",NA
705.632006358023,35.4095703441192,32.5175248392432,NA,"eocene_Base","Source","LL'",NA
790,35.4091326679112,32.5168226873282,181.155,"eocene_Base","linear","LL'",NA
879,35.4086949985417,32.5161205338976,125.415,"eocene_Base","linear","LL'",NA
1152,35.407382031461,32.514014064514,47.59,"eocene_Base","linear","LL'",NA
1242,35.4069443894425,32.5133119050223,32.1633333333333,"eocene_Base","linear","LL'",NA
1332,35.406506754261,32.5126097440155,16.7366666666667,"eocene_Base","linear","LL'",NA
1497,35.4056315044082,32.5112054174568,-4.29833333333334,"eocene_Base","linear","LL'",NA
1587,35.4051938897362,32.510503251905,-12.7108333333333,"eocene_Base","linear","LL'",NA
1677,35.4047562819002,32.5098010848384,-21.1233333333333,"eocene_Base","linear","LL'",NA
1767,35.4043186808999,32.5090989162569,-29.5358333333333,"eocene_Base","linear","LL'",NA
1845,35.4038810867349,32.5083967461607,-33.8428571428571,"eocene_Base","linear","LL'",NA
1935,35.4034434994051,32.5076945745499,-38.3514285714286,"eocene_Base","linear","LL'",NA
2025,35.4030059189101,32.5069924014244,-42.86,"eocene_Base","linear","LL'",NA
2115,35.4025683452497,32.5062902267844,-47.3685714285714,"eocene_Base","linear","LL'",NA
2205,35.4021307784236,32.5055880506299,-51.8771428571429,"eocene_Base","linear","LL'",NA
2290,35.4016932184315,32.504885872961,-54.43125,"eocene_Base","linear","LL'",NA
2380,35.4012556652731,32.5041836937777,-57.585,"eocene_Base","linear","LL'",NA
2470,35.4008181189482,32.5034815130802,-60.73875,"eocene_Base","linear","LL'",NA
3078,35.3977554859873,32.4985662058029,-46.433,"eocene_Base","linear","LL'",NA
3184,35.3973179943201,32.4978640129934,-41.5181818181818,"eocene_Base","linear","LL'",NA
3274,35.3968805094839,32.4971618186702,-36.3554545454545,"eocene_Base","linear","LL'",NA
3531,35.3955680959582,32.4950552266191,-21.8242857142857,"eocene_Base","linear","LL'",NA
3621,35.395130638443,32.4943530262417,-15.5157142857143,"eocene_Base","linear","LL'",NA
3704.56803337558,35.3946931877574,32.493650824351,-13,"eocene_Base","Source","LL'",NA
3792.77203417157,35.3942557439012,32.4929486209469,-13,"eocene_Base","Source","LL'",NA
3880.9760349651,35.393818306874,32.4922464160296,-13,"eocene_Base","Source","LL'",NA
3969.18003575896,35.3933808766755,32.4915442095991,-13,"eocene_Base","Source","LL'",NA
4057.38403655289,35.3929434533055,32.4908420016555,-13,"eocene_Base","Source","LL'",NA
4145.58803734883,35.3925060367637,32.4901397921988,-20,"eocene_Base","Source","LL'",NA
4233.79203814434,35.3920686270498,32.4894375812291,-20,"eocene_Base","Source","LL'",NA
4321.99603893928,35.3916312241636,32.4887353687465,-20,"eocene_Base","Source","LL'",NA
4410.20003973379,35.3911938281048,32.4880331547511,-25,"eocene_Base","Source","LL'",NA
4498.40404052738,35.390756438873,32.4873309392428,-25,"eocene_Base","Source","LL'",NA
4586.60804132329,35.3903190564681,32.4866287222218,-29,"eocene_Base","Source","LL'",NA
4674.81204211798,35.3898816808897,32.4859265036881,-29,"eocene_Base","Source","LL'",NA
4763.01604291303,35.3894443121376,32.4852242836419,-29,"eocene_Base","Source","LL'",NA
4851.22004370782,35.3890069502114,32.484522062083,-29,"eocene_Base","Source","LL'",NA
4939.42404450129,35.388569595111,32.4838198390118,-29,"eocene_Base","Source","LL'",NA
5027.62804529572,35.388132246836,32.4831176144281,-29,"eocene_Base","Source","LL'",NA
5115.83204609008,35.3876949053862,32.482415388332,-35,"eocene_Base","Source","LL'",NA
5204.03604688593,35.3872575707612,32.4817131607237,-36,"eocene_Base","Source","LL'",NA
5292.24004767957,35.3868202429609,32.4810109316031,-36,"eocene_Base","Source","LL'",NA
5380.44404847564,35.3863829219848,32.4803087009704,-36,"eocene_Base","Source","LL'",NA
5468.64804927,35.3859456078329,32.4796064688256,-36,"eocene_Base","Source","LL'",NA
5556.85205006513,35.3855083005047,32.4789042351688,-38,"eocene_Base","Source","LL'",NA
5645.05605085736,35.385071,32.478202,-38,"eocene_Base","Source","LL'",NA
5805.22741908211,35.3842008825585,32.4769605448758,-38,"eocene_Base","Source","LL'",NA
5965.40937523382,35.3833307891171,32.4757190837661,-37,"eocene_Base","Source","LL'",NA
6125.6010886994,35.382460719674,32.4744776166712,-38,"eocene_Base","Source","LL'",NA
6285.80181349157,35.3815906742278,32.4732361435917,-38,"eocene_Base","Source","LL'",NA
6446.01087774437,35.3807206527765,32.4719946645281,-34,"eocene_Base","Source","LL'",NA
6606.22767473501,35.3798506553186,32.4707531794807,-34,"eocene_Base","Source","LL'",NA
6766.45165516799,35.3789806818523,32.46951168845,-34,"eocene_Base","Source","LL'",NA
6926.68232055802,35.3781107323759,32.4682701914364,-30,"eocene_Base","Source","LL'",NA
7086.91921747309,35.3772408068879,32.4670286884405,-30,"eocene_Base","Source","LL'",NA
7247.16193257586,35.3763709053863,32.4657871794626,-30,"eocene_Base","Source","LL'",NA
7407.41008827315,35.3755010278697,32.4645456645032,-21,"eocene_Base","Source","LL'",NA
7567.66333894428,35.3746311743361,32.4633041435629,-21,"eocene_Base","Source","LL'",NA
7727.9213676278,35.3737613447841,32.4620626166419,-26,"eocene_Base","Source","LL'",NA
7888.18388311252,35.3728915392119,32.4608210837408,-16,"eocene_Base","Source","LL'",NA
8048.45061736856,35.3720217576177,32.45957954486,-16,"eocene_Base","Source","LL'",NA
8208.72132329674,35.371152,32.458338,-16,"eocene_Base","Source","LL'",NA
